id,duration,timestamp,voltage
1570,2960,2026-04-28 08:35:35.823333,3961
1569,2960,2026-04-28 08:35:14.266666,3961
1568,8500,2026-04-28 08:34:59.583333,3958
1567,10100,2026-04-28 07:50:02.160000,3960
1566,6500,2026-04-28 07:49:26.880000,3958
1565,4120,2026-04-27 20:25:15.030000,3958
1564,3260,2026-04-27 20:16:48.170000,3956
1563,5420,2026-04-27 20:15:46.493333,3961
1562,18460,2026-04-27 20:11:33.030000,3961
1561,3700,2026-04-27 18:20:54.633333,3958
1560,12300,2026-04-27 18:19:57.810000,3960
1559,5200,2026-04-27 18:00:04.890000,3960
1558,10200,2026-04-27 17:57:45.416666,3960
1557,39740,2026-04-27 17:56:40.570000,3960
1556,3600,2026-04-27 17:49:19.786666,3963
1555,5100,2026-04-27 17:49:03.563333,3963
1554,36360,2026-04-27 09:26:23.146666,3960
1553,2860,2026-04-27 08:30:49.810000,3963
1552,18900,2026-04-27 07:41:42.890000,3961
1551,7400,2026-04-27 06:09:54.130000,3961
1550,3580,2026-04-26 21:26:32.113333,3960
1549,8320,2026-04-26 20:33:43.460000,3960
1548,18300,2026-04-26 20:10:09.936666,3963
1547,32780,2026-04-26 20:06:41.070000,3960
1546,32160,2026-04-26 20:05:58.320000,3963
1545,4000,2026-04-26 16:31:06.333333,3963
1544,8160,2026-04-26 14:02:20.696666,3963
1543,5440,2026-04-26 13:33:23.483333,3961
1542,6360,2026-04-26 13:32:57.876666,3963
1541,2540,2026-04-26 13:31:04.486666,3963
1540,2940,2026-04-26 13:27:47.023333,3961
1539,28600,2026-04-26 13:26:48.656666,3963
1538,8680,2026-04-26 13:08:52.310000,3961
1537,6780,2026-04-26 12:42:00.636666,3963
1536,3560,2026-04-26 12:38:54.246666,3963
1535,3420,2026-04-26 12:38:32.360000,3963
1534,8500,2026-04-26 12:32:09.296666,3965
1533,4280,2026-04-26 12:26:53.213333,3963
1532,28080,2026-04-26 12:26:30.773333,3963
1531,14480,2026-04-26 09:13:15.556666,3963
1530,4340,2026-04-26 09:02:03.160000,3961
1529,3340,2026-04-26 08:54:39.143333,3963
1528,6300,2026-04-26 08:54:29.613333,3963
1527,5760,2026-04-26 08:46:13.653333,3961
1526,28640,2026-04-26 08:36:29.766666,3961
1525,4080,2026-04-25 23:02:21.660000,3963
1524,22340,2026-04-25 20:34:26.210000,3963
1523,4560,2026-04-25 20:21:31.750000,3965
1522,20220,2026-04-25 20:06:49.520000,3963
1521,1440,2026-04-25 19:53:50.650000,3963
1520,35140,2026-04-25 19:53:22.406666,3963
1519,7220,2026-04-25 19:48:45.750000,3965
1518,4260,2026-04-25 18:18:11.043333,3963
1517,3420,2026-04-25 15:32:37.076666,3963
